N,Iterative,Dynamic Programming,Recursive
3786,3.174567,5.519004,-
3787,3.317512,5.560947,-
3788,3.061817,5.614368,-
3789,3.112119,5.578556,-
3790,3.396430,5.647198,-
3791,3.322319,5.500063,-
3792,3.422493,5.741529,-
3793,3.124278,5.685790,-
3794,3.134636,5.512180,-
3795,2.938322,5.670936,-
3796,2.863417,5.815921,-
3797,2.677846,5.945601,-
3798,2.778598,6.170836,-
3799,2.711396,5.917339,-
3800,2.780380,5.792939,-
3801,2.763059,5.810166,-
3802,2.790047,5.908417,-
3803,2.775887,5.821061,-
3804,2.754059,5.670224,-
3805,3.009280,5.929983,-
3806,2.781012,5.817914,-
3807,2.702463,5.683953,-
3808,2.920255,5.815233,-
3809,2.801040,6.077923,-
3810,2.897759,5.688718,-
3811,2.701736,6.522462,-
3812,2.763478,5.877311,-
3813,2.782211,5.924307,-
3814,2.799414,6.624267,-
3815,2.834730,5.853535,-
3816,2.817367,5.752250,-
3817,2.727268,5.911237,-
3818,3.405292,6.040853,-
3819,2.848142,5.855975,-
3820,2.862390,5.776064,-
3821,3.168585,5.753415,-
3822,2.789245,5.806273,-
3823,2.683284,5.895034,-
3824,2.827754,6.139717,-
3825,2.933105,5.894388,-
3826,2.833719,5.759323,-
3827,2.696537,6.545464,-
3828,2.846413,5.899948,-
3829,2.971250,5.875534,-
3830,2.838576,6.275620,-
3831,2.872104,6.086688,-
3832,2.817399,5.746482,-
3833,2.809509,5.930978,-
3834,2.885937,5.892590,-
3835,2.888859,5.831546,-
3836,2.760402,5.871793,-
3837,2.990530,6.003190,-
3838,2.836698,5.853716,-
3839,2.815987,5.833758,-
3840,2.998695,5.974166,-
3841,3.049296,6.194641,-
3842,2.942861,5.823164,-
3843,4.016452,6.114357,-
3844,2.940090,5.998703,-
3845,2.898205,5.801335,-
3846,3.212487,7.280977,-
3847,2.950919,6.154374,-
3848,2.912821,5.854278,-
3849,2.807647,6.816871,-
3850,2.881472,5.854961,-
3851,2.812011,6.108428,-
3852,3.376123,6.953928,-
3853,2.792894,5.962398,-
3854,2.822654,6.143166,-
3855,3.132581,6.896808,-
3856,2.941189,6.001066,-
3857,2.836367,5.845525,-
3858,2.891073,5.900527,-
3859,2.886880,5.923601,-
3860,2.861646,5.880378,-
3861,2.830552,5.942873,-
3862,2.897764,5.941380,-
3863,2.834880,5.956858,-
3864,2.867386,5.994747,-
3865,2.910839,5.996337,-
3866,2.886429,5.942616,-
3867,2.880301,5.844396,-
3868,3.140046,5.984585,-
3869,2.922638,5.907971,-
3870,2.818779,5.996657,-
3871,3.018304,5.953957,-
3872,2.850894,6.079863,-
3873,2.834832,5.947447,-
3874,2.992823,5.962848,-
3875,2.838412,6.077134,-
3876,2.892725,6.019592,-
3877,3.238631,7.012300,-
3878,2.871822,5.942681,-
3879,2.846869,6.069739,-
3880,2.969860,7.276698,-
3881,2.931104,5.919734,-
3882,2.879985,6.015882,-
3883,3.004229,7.236427,-
3884,2.923114,6.095500,-
3885,2.982813,5.998156,-
3886,2.877378,7.501189,-
3887,3.000012,6.292345,-
3888,3.022185,5.979902,-
3889,3.719970,6.450603,-
3890,2.954936,6.188766,-
3891,2.979387,6.023392,-
3892,3.034475,6.166372,-
3893,2.937341,6.022794,-
3894,2.943129,6.040276,-
3895,3.015355,6.226195,-
3896,2.932823,6.192904,-
3897,2.978706,6.128634,-
3898,3.890957,6.414320,-
3899,3.003385,6.111853,-
3900,3.017194,6.006411,-
3901,3.484057,6.692515,-
3902,2.922503,6.246702,-
3903,2.939097,6.027953,-
3904,3.076905,6.327909,-
3905,2.906582,6.078782,-
3906,2.962463,6.033788,-
3907,3.652592,6.562959,-
3908,2.959309,6.228439,-
3909,2.974917,6.175695,-
3910,3.083162,6.243902,-
3911,2.940843,6.133693,-
3912,2.962324,6.194217,-
3913,3.139405,6.184571,-
3914,2.987204,6.299507,-
3915,3.069153,6.195839,-
3916,3.120847,6.250764,-
3917,2.984928,6.079481,-
3918,2.946273,6.066787,-
3919,3.315044,6.966930,-
3920,2.963592,6.256550,-
3921,3.026996,6.081981,-
3922,3.757390,6.550886,-
3923,2.977373,6.232450,-
3924,2.907441,6.303661,-
3925,3.371982,6.177618,-
3926,2.860864,6.182843,-
3927,3.108891,6.661273,-
3928,3.102192,6.151134,-
3929,3.026838,6.246307,-
3930,3.076258,6.313105,-
3931,2.998109,6.151080,-
3932,2.955570,6.354111,-
3933,2.918842,6.040413,-
3934,3.252025,7.050517,-
3935,3.013759,6.262521,-
3936,2.979388,6.151863,-
3937,3.074294,6.390401,-
3938,3.009365,6.258926,-
3939,2.918718,6.223988,-
3940,3.780185,6.562675,-
3941,3.044010,6.191449,-
3942,2.985261,6.237487,-
3943,3.676693,6.566841,-
3944,3.055714,6.299601,-
3945,2.983901,6.214881,-
3946,3.156991,6.339443,-
3947,3.012196,6.231933,-
3948,3.029390,6.316799,-
3949,3.128590,6.412974,-
3950,3.044133,6.239737,-
3951,3.040422,6.151581,-
3952,3.084814,6.415796,-
3953,2.996970,6.342617,-
3954,3.014886,6.692028,-
3955,3.000729,6.325909,-
3956,3.069956,6.316770,-
3957,3.115335,6.339256,-
3958,3.100101,6.463694,-
3959,3.020250,6.330626,-
3960,3.055241,6.407954,-
3961,3.278241,6.427925,-
3962,3.041865,6.274271,-
3963,2.957445,6.322558,-
3964,3.147995,6.431472,-
3965,3.016289,6.357337,-
3966,2.996774,6.618520,-
3967,3.037954,6.339163,-
3968,3.002028,6.335325,-
3969,3.003896,6.467306,-
3970,3.000133,6.443072,-
3971,3.090350,6.254543,-
3972,3.035164,6.343193,-
3973,3.041334,6.283200,-
3974,3.117876,6.273866,-
3975,3.035445,6.488000,-
3976,3.104078,6.426557,-
3977,2.996097,6.272236,-
3978,3.018002,7.751122,-
3979,2.980926,6.509738,-
3980,3.056173,6.253935,-
3981,3.096483,6.489683,-
3982,2.969629,6.495724,-
3983,3.045659,6.248817,-
3984,3.532378,7.097049,-
3985,2.940472,6.359844,-
3986,2.996686,6.531242,-
3987,3.616448,6.229263,-
3988,3.041929,6.416604,-
3989,2.986232,6.415764,-
3990,3.131816,6.757133,-
3991,3.047400,6.493178,-
3992,3.209785,6.452146,-
3993,3.146818,6.533181,-
3994,3.113958,6.370098,-
3995,3.096879,6.287438,-
3996,3.617920,6.618872,-
3997,3.088611,6.486501,-
3998,3.090914,6.578968,-
3999,3.166828,6.430075,-
4000,3.148742,6.962732,-
4001,3.305668,6.724471,-
4002,3.765079,6.403154,-
4003,3.058193,6.499773,-
4004,3.076117,6.685067,-
4005,3.175575,6.480824,-
4006,3.087160,6.467543,-
4007,3.075242,6.886836,-
4008,3.133539,6.475919,-
4009,3.111337,6.650567,-
4010,3.116149,6.787486,-
4011,3.107925,6.587452,-
4012,3.048754,6.615179,-
4013,3.040907,6.716533,-
4014,3.160711,6.573235,-
4015,3.144952,6.549306,-
4016,3.329781,6.619018,-
4017,3.766475,6.368548,-
4018,3.048275,6.787810,-
4019,3.110520,6.650924,-
4020,3.070565,6.528046,-
4021,3.126295,6.704810,-
4022,3.093742,6.511739,-
4023,3.139414,6.906688,-
4024,3.129362,6.743490,-
4025,3.094074,6.569537,-
4026,3.131823,6.568349,-
4027,3.234698,6.800198,-
4028,3.097313,6.712506,-
4029,3.003507,6.880512,-
4030,3.127810,6.495798,-
4031,3.139979,6.604324,-
4032,3.057172,6.735613,-
4033,3.126366,6.649794,-
4034,3.131360,6.471318,-
4035,3.086893,6.642484,-
4036,3.083178,6.638494,-
4037,3.112304,6.571002,-
4038,3.108316,6.677860,-
4039,3.123298,6.571931,-
4040,3.179516,6.550431,-
4041,3.891889,6.971491,-
4042,3.173938,6.625320,-
4043,3.231617,6.685083,-
4044,3.377063,6.513072,-
4045,3.144689,6.655886,-
4046,3.112053,6.951540,-
4047,3.267919,6.727885,-
4048,3.118791,6.701423,-
4049,3.158098,7.032247,-
4050,3.247624,6.744830,-
4051,3.204348,6.798689,-
4052,3.346162,6.861690,-
4053,3.113920,6.674438,-
4054,3.242964,6.660165,-
4055,3.690705,7.128263,-
4056,3.014606,7.027209,-
4057,3.259102,6.877708,-
4058,3.253069,6.799342,-
4059,3.165822,6.924730,-
4060,3.159839,7.183794,-
4061,3.124880,6.787745,-
4062,3.292628,6.745511,-
4063,3.272744,7.864973,-
4064,3.117627,6.830369,-
4065,3.168611,7.010148,-
4066,3.351047,6.745660,-
4067,3.160538,6.849326,-
4068,3.204860,7.012094,-
4069,3.218590,6.936015,-
4070,3.251142,6.734676,-
4071,3.213325,7.844803,-
4072,3.110752,6.923144,-
4073,3.181073,6.924385,-
4074,3.324953,6.895473,-
4075,4.114353,6.462909,-
4076,3.139467,8.067661,-
4077,3.192509,7.321477,-
4078,3.148195,6.679953,-
4079,3.367318,6.975719,-
4080,3.151346,7.103612,-
4081,3.228214,6.853823,-
4082,4.075705,6.709827,-
4083,3.350884,6.994249,-
4084,3.265330,7.810233,-
4085,3.195987,6.838523,-
4086,3.290216,6.909747,-
4087,3.169114,7.628066,-
4088,3.240891,6.962494,-
4089,3.295713,6.946281,-
4090,3.537393,6.722060,-
4091,3.193127,6.991959,-
4092,3.280443,7.353612,-
4093,3.151268,6.847497,-
4094,3.151983,6.778479,-
4095,3.277400,8.297839,-
4096,3.181366,6.879550,-
4097,3.246234,6.961919,-
4098,3.294113,7.182192,-
4099,4.264933,7.301013,-
4100,3.248569,7.557094,-
4101,3.297841,6.831847,-
4102,3.244448,7.058874,-
4103,3.113152,7.205483,-
4104,3.292987,7.033110,-
4105,3.285637,7.222398,-
4106,3.296306,7.653039,-
4107,3.270377,7.282147,-
4108,3.154678,7.039920,-
4109,3.519549,7.129777,-
4110,3.286251,6.968389,-
4111,3.264342,7.082922,-
4112,3.212001,7.203168,-
4113,3.223679,7.084921,-
4114,3.858950,6.820029,-
4115,3.242330,7.591042,-
4116,3.227639,7.886080,-
4117,3.425176,7.193057,-
4118,3.270899,7.107188,-
4119,3.240994,7.926154,-
4120,3.225469,7.099806,-
4121,3.205649,7.064940,-
4122,4.713462,6.713100,-
4123,3.226537,7.035185,-
4124,3.240306,6.956133,-
4125,3.350812,7.158698,-
4126,3.303625,7.088456,-
4127,3.285860,7.473995,-
4128,3.304022,7.135571,-
4129,3.290562,7.120003,-
4130,4.864850,6.921952,-
4131,3.322490,7.211012,-
4132,3.211895,7.014421,-
4133,3.915599,7.334455,-
4134,3.265168,7.160756,-
4135,3.301598,8.258121,-
4136,3.868217,6.747848,-
4137,3.261214,7.123830,-
4138,3.261404,8.099292,-
4139,3.345970,7.198001,-
4140,3.266345,7.189023,-
4141,3.466425,7.192514,-
4142,3.248750,7.193390,-
4143,3.917434,6.988327,-
4144,3.281996,7.257195,-
4145,3.272135,7.203996,-
4146,3.581421,7.309543,-
4147,3.409944,7.294360,-
4148,3.282953,7.355771,-
4149,3.782573,6.928268,-
4150,3.244566,7.103325,-
4151,3.351284,8.322980,-
4152,3.342288,7.232153,-
4153,3.328332,7.302916,-
4154,3.407541,7.287622,-
4155,3.460912,7.141099,-
4156,3.318203,7.288955,-
4157,3.279240,7.259784,-
4158,3.229389,7.024738,-
4159,3.528619,7.237819,-
4160,3.329726,7.215541,-
4161,3.325352,7.355888,-
4162,4.293565,6.883375,-
4163,3.405044,7.312784,-
4164,3.301747,9.250875,-
4165,3.355306,7.538273,-
4166,3.901938,7.061181,-
4167,3.332941,7.469320,-
4168,3.458088,7.213771,-
4169,3.341158,8.172387,-
4170,3.336067,7.272221,-
4171,3.396819,7.248115,-
4172,4.367431,6.901302,-
4173,3.339295,7.343707,-
4174,3.312402,7.648290,-
4175,3.475583,7.242612,-
4176,3.343253,7.417167,-
4177,4.305110,6.782448,-
4178,3.364093,7.248332,-
4179,3.297225,7.670059,-
4180,3.420007,7.380273,-
4181,3.382717,7.508428,-
4182,4.292833,6.946297,-
4183,3.399903,7.346989,-
4184,3.313567,7.550276,-
4185,3.420677,7.422226,-
4186,3.528189,7.665981,-
4187,3.387907,7.462924,-
4188,3.360280,7.348177,-
4189,3.345793,7.989990,-
4190,3.357843,7.393565,-
4191,3.406466,7.521746,-
4192,3.655208,7.560189,-
4193,3.369486,7.289323,-
4194,3.416984,7.980828,-
4195,3.407920,7.306355,-
4196,3.402507,7.218696,-
4197,4.457363,7.297684,-
4198,3.424488,7.442050,-
4199,4.627489,7.955939,-
4200,3.379682,7.384378,-
4201,3.383820,7.377922,-
4202,3.500131,7.492584,-
4203,3.522713,7.429372,-
4204,3.393435,7.394983,-
4205,3.389365,7.436222,-
4206,3.420951,7.359940,-
4207,4.305277,7.238246,-
4208,3.374307,7.468325,-
4209,4.280003,7.697095,-
4210,3.374595,7.438341,-
4211,3.410742,7.402903,-
4212,3.621481,7.781331,-
4213,3.377883,7.479334,-
4214,3.399292,7.553284,-
4215,3.367519,7.449190,-
4216,3.499879,7.574788,-
4217,4.115966,7.305588,-
4218,3.371159,7.398425,-
4219,3.670458,7.282158,-
4220,3.287092,7.371876,-
4221,3.471748,7.362350,-
4222,4.000055,7.435949,-
4223,3.553509,7.619517,-
4224,3.416946,7.432784,-
4225,4.403547,7.197956,-
4226,3.454091,7.410012,-
4227,3.462479,7.499983,-
4228,3.481973,7.387724,-
4229,3.428215,7.537207,-
4230,3.448238,7.546691,-
4231,3.522157,7.394862,-
4232,3.830679,7.509692,-
4233,3.389515,7.554064,-
4234,3.514293,7.844400,-
4235,3.876093,7.260751,-
4236,3.437753,7.635252,-
4237,3.463236,7.495593,-
4238,3.444185,7.446157,-
4239,3.437519,7.549944,-
4240,3.351064,7.485240,-
4241,3.433845,7.537373,-
4242,4.222712,7.379092,-
4243,3.440477,7.539833,-
4244,3.427698,7.571630,-
4245,3.730971,7.282839,-
4246,3.458254,7.777381,-
4247,4.062189,7.621698,-
4248,3.453622,7.479713,-
4249,3.483188,7.706916,-
4250,3.546372,7.564796,-
4251,3.444616,7.462554,-
4252,4.334507,7.381450,-
4253,3.480519,7.616291,-
4254,3.581663,7.811498,-
4255,3.438792,7.501168,-
4256,4.347676,7.935825,-
4257,3.508014,7.678037,-
4258,3.505675,7.560242,-
4259,3.416962,7.924691,-
4260,4.207639,7.214413,-
4261,3.461719,7.707633,-
4262,3.508515,7.637069,-
4263,3.401300,7.545729,-
4264,3.487039,7.870117,-
4265,4.511660,7.470674,-
4266,3.554468,7.826609,-
4267,3.558337,7.638232,-
4268,3.592415,7.583624,-
4269,3.477592,8.532065,-
4270,3.487511,7.736285,-
4271,3.507433,7.793046,-
4272,3.523287,7.681636,-
4273,3.964371,7.290751,-
4274,3.417137,7.866509,-
4275,3.499588,7.621573,-
4276,3.565131,7.998166,-
4277,3.735388,7.485747,-
4278,3.548378,7.634069,-
4279,3.514249,7.911687,-
4280,3.523899,7.650339,-
4281,3.509742,7.688428,-
4282,3.641551,7.639490,-
4283,3.425602,7.557874,-
4284,3.584416,7.894594,-
4285,3.485776,7.885016,-
4286,3.513068,7.938085,-
4287,3.580821,7.661259,-
4288,3.487147,7.733477,-
4289,3.599141,8.118054,-
4290,3.767898,7.518791,-
4291,3.563222,7.757976,-
4292,3.696759,7.890600,-
4293,3.548247,7.815355,-
4294,3.543205,8.003049,-
4295,3.555320,7.707676,-
4296,3.605852,7.873608,-
4297,3.574518,7.783154,-
4298,3.586335,7.809142,-
4299,4.870300,7.721686,-
4300,3.598825,8.500151,-
4301,3.653265,8.060197,-
4302,4.547836,7.519873,-
4303,3.620862,7.823340,-
4304,3.886975,9.584448,-
4305,3.581717,7.732018,-
4306,3.553395,8.191378,-
4307,3.579190,7.859755,-
4308,3.597384,7.927252,-
4309,3.778934,7.518875,-
4310,3.576542,7.788496,-
4311,3.540513,8.408426,-
4312,3.641923,8.005856,-
4313,3.569953,8.330110,-
4314,3.806905,7.811081,-
4315,3.666528,7.853035,-
4316,3.582189,8.804883,-
4317,3.656007,7.883089,-
4318,3.525257,8.184519,-
4319,3.593273,7.911224,-
4320,3.545992,8.157365,-
4321,4.625509,7.560099,-
4322,3.601524,7.880569,-
4323,5.483401,7.854839,-
4324,3.627165,8.019646,-
4325,3.616981,8.262294,-
4326,3.630507,7.983211,-
4327,3.591385,8.151577,-
4328,4.482835,7.567689,-
4329,3.545537,7.877475,-
4330,5.403284,7.749058,-
4331,3.610766,7.842288,-
4332,3.618143,8.793210,-
4333,4.365431,7.617296,-
4334,3.611027,8.158415,-
4335,4.545131,7.778163,-
4336,3.556389,7.822137,-
4337,3.619371,9.383670,-
4338,3.628492,8.058974,-
4339,3.597202,9.012327,-
4340,3.602539,8.006843,-
4341,3.617223,8.325773,-
4342,4.616718,7.633178,-
4343,3.687207,7.892212,-
4344,5.785864,7.657186,-
4345,3.646660,8.088444,-
4346,3.490147,8.166070,-
4347,3.602830,8.084301,-
4348,3.743324,8.442398,-
4349,4.642936,7.612010,-
4350,3.637411,7.891785,-
4351,6.066920,7.765351,-
4352,3.795056,7.722387,-
4353,3.693655,8.225098,-
4354,3.639109,8.060605,-
4355,3.678478,8.301409,-
4356,3.770397,8.097252,-
4357,3.660605,7.849432,-
4358,3.702393,9.367588,-
4359,3.671077,8.090751,-
4360,3.625930,9.213635,-
4361,3.666976,8.089726,-
4362,3.600751,8.563996,-
4363,3.657141,8.265358,-
4364,3.631483,7.971354,-
4365,3.623743,9.289605,-
4366,4.646177,7.781146,-
4367,3.655045,9.918926,-
4368,3.629795,8.323469,-
4369,5.467255,7.912932,-
4370,3.683704,8.151772,-
4371,3.722232,8.217495,-
4372,3.604304,10.191749,-
4373,3.656832,8.025759,-
4374,3.774884,8.935577,-
4375,3.677344,8.052836,-
4376,3.747214,8.379752,-
4377,3.757074,8.145644,-
4378,3.547164,8.058107,-
4379,5.057536,7.797180,-
4380,3.704345,8.107531,-
4381,3.626438,8.553536,-
4382,3.682926,8.250461,-
4383,3.724996,9.258807,-
4384,3.719542,8.081843,-
4385,3.616405,8.023363,-
4386,3.648483,9.660288,-
4387,3.613302,8.238607,-
4388,3.673067,9.199106,-
4389,3.692505,8.277207,-
4390,3.733719,9.260293,-
4391,3.657581,8.148670,-
4392,5.118623,8.538692,-
4393,3.717349,8.296481,-
4394,3.718656,8.087143,-
4395,5.736104,8.185894,-
4396,3.671363,8.179982,-
4397,3.703577,8.588374,-
4398,4.666680,7.904345,-
4399,3.754135,8.774962,-
4400,3.771974,8.324299,-
4401,5.043575,9.870245,-
4402,3.816907,8.302113,-
4403,3.937242,8.667367,-
4404,3.752385,8.326862,-
4405,3.751065,8.432878,-
4406,5.205220,8.323373,-
4407,3.768339,8.342396,-
4408,3.766949,8.688201,-
4409,3.696431,8.363235,-
4410,3.753392,8.637076,-
4411,3.776489,8.352498,-
4412,3.758538,8.225038,-
4413,3.759471,9.496888,-
4414,3.720253,8.386355,-
4415,3.849450,9.468575,-
4416,3.793439,8.400679,-
4417,3.764804,9.582195,-
4418,3.765221,8.372705,-
4419,3.694176,9.206235,-
4420,3.877417,8.416839,-
4421,3.914370,8.162805,-
4422,3.767365,9.565193,-
4423,3.708010,8.498575,-
4424,3.744695,8.837794,-
4425,3.890583,8.259842,-
4426,3.775493,9.119400,-
4427,3.784557,8.361078,-
4428,3.922959,9.289166,-
4429,4.068838,8.158023,-
4430,3.692407,8.285930,-
4431,5.249814,8.052452,-
4432,3.743708,8.365609,-
4433,3.765525,9.330926,-
4434,3.649512,8.364366,-
4435,3.722626,9.581726,-
4436,3.809621,8.421855,-
4437,3.811227,9.198697,-
4438,3.950408,8.365379,-
4439,3.776999,8.248937,-
4440,5.245207,8.070045,-
4441,3.774466,8.392863,-
4442,3.793076,8.954110,-
4443,3.770151,8.829489,-
4444,3.945612,9.310330,-
4445,4.613850,8.013015,-
4446,3.783555,8.389730,-
4447,5.558314,8.096993,-
4448,4.492348,8.223376,-
4449,3.786486,9.504483,-
4450,3.851652,8.405463,-
4451,3.861189,9.352094,-
4452,3.822332,8.508807,-
4453,4.012615,8.981092,-
4454,3.993364,8.306061,-
4455,3.724329,8.324145,-
4456,5.178671,8.210393,-
4457,3.766644,8.349354,-
4458,3.797702,9.005687,-
4459,3.804898,8.457305,-
4460,3.832898,9.940710,-
4461,3.761103,8.489725,-
4462,4.079256,9.116862,-
4463,4.066376,8.169430,-
4464,3.801807,9.018072,-
4465,3.824582,8.616958,-
4466,3.923540,8.485256,-
4467,5.890566,8.220916,-
4468,3.881826,8.578407,-
4469,3.857095,9.084991,-
4470,3.904436,8.534296,-
4471,3.943876,9.407182,-
4472,3.840802,8.480469,-
4473,3.815986,9.754325,-
4474,4.207826,8.240861,-
4475,3.991921,8.980806,-
4476,4.248452,8.569878,-
4477,3.874780,8.466605,-
4478,5.376844,8.192270,-
4479,3.870926,8.544138,-
4480,3.951350,9.041880,-
4481,4.120192,8.226735,-
4482,3.808503,9.552088,-
4483,4.038076,8.414028,-
4484,3.881857,9.825363,-
4485,4.096569,8.537113,-
4486,3.887982,9.273593,-
4487,4.032325,8.517822,-
4488,3.947397,8.295326,-
4489,5.419631,8.273462,-
4490,3.956353,8.282610,-
4491,4.346281,8.608900,-
4492,3.933436,8.646979,-
4493,3.949915,9.471677,-
4494,3.965041,8.623996,-
4495,4.232441,9.483261,-
4496,4.087861,8.297001,-
4497,4.183730,8.702099,-
4498,4.104171,8.433249,-
4499,4.023800,8.415928,-
4500,5.404228,8.411971,-
4501,4.088953,8.250731,-
4502,4.074321,9.427781,-
4503,4.171429,8.323997,-
4504,3.941688,9.831547,-
4505,4.117670,8.751634,-
4506,4.229444,9.251340,-
4507,4.124706,8.303992,-
4508,4.520984,9.482757,-
4509,4.165232,8.509379,-
4510,4.036829,8.469408,-
4511,5.643417,8.353502,-
4512,4.072608,8.318129,-
4513,4.149443,9.501240,-
4514,4.060863,8.511350,-
4515,4.223251,10.071973,-
4516,4.149296,8.456235,-
4517,4.047159,9.591133,-
4518,4.121814,8.524476,-
4519,4.078048,9.917838,-
4520,4.278925,8.541161,-
4521,3.978243,9.660715,-
4522,4.288140,8.653501,-
4523,4.718986,9.506823,-
4524,4.086599,8.485149,-
4525,4.052878,8.472910,-
4526,6.445525,8.590995,-
4527,4.148549,8.535608,-
4528,5.322511,8.499679,-
4529,4.061606,8.475520,-
4530,4.025119,9.568003,-
4531,4.078818,8.461144,-
4532,4.084996,9.738266,-
4533,4.624541,8.619504,-
4534,4.147129,9.054287,-
4535,4.109055,8.647404,-
4536,4.079211,9.536137,-
4537,4.125362,8.481900,-
4538,4.557277,8.870144,-
4539,4.157917,8.522032,-
4540,4.176768,8.352284,-
4541,5.029361,8.539349,-
4542,4.178793,8.563606,-
4543,4.308326,9.563252,-
4544,4.172676,8.385301,-
4545,4.168857,9.964723,-
4546,4.073765,8.541661,-
4547,4.147802,9.192372,-
4548,4.175936,8.565880,-
4549,4.146941,9.367362,-
4550,4.350023,8.531633,-
4551,4.186467,9.825828,-
4552,4.340612,8.629351,-
4553,4.239644,8.766327,-
4554,3.873201,8.881709,-
4555,4.207454,9.711733,-
4556,4.379870,8.539500,-
4557,4.164230,8.951543,-
4558,4.200403,8.571259,-
4559,4.170431,8.427118,-
4560,5.863459,8.699908,-
4561,4.127667,8.667142,-
4562,4.247613,8.964775,-
4563,4.058663,8.671077,-
4564,4.278819,9.210089,-
4565,4.776245,8.737480,-
4566,4.239743,9.040392,-
4567,4.456992,8.556504,-
4568,4.157357,9.231476,-
4569,4.368804,8.591981,-
4570,5.678800,8.736173,-
4571,4.175693,8.552435,-
4572,4.178559,9.126130,-
4573,4.219678,8.868414,-
4574,4.095066,9.787200,-
4575,4.493428,8.567455,-
4576,4.606929,9.563586,-
4577,4.517613,8.683102,-
4578,4.168031,10.092844,-
4579,4.623808,8.605909,-
4580,4.237998,9.994023,-
4581,4.326485,8.678626,-
4582,4.264592,9.205225,-
4583,5.001644,8.757061,-
4584,4.270387,9.734859,-
4585,4.861526,8.753068,-
4586,4.234972,9.776660,-
4587,4.621756,8.637994,-
4588,4.547468,10.563739,-
4589,4.973663,8.819493,-
4590,4.453290,9.667779,-
4591,4.753377,8.846055,-
4592,4.204460,10.089139,-
4593,4.938120,8.809158,-
4594,4.398677,10.541411,-
4595,5.104909,8.857556,-
4596,4.480788,10.311226,-
4597,4.839336,8.871176,-
4598,4.408451,10.613486,-
4599,5.371243,8.892205,-
4600,4.184211,9.154161,-
4601,4.415412,8.670437,-
4602,4.634506,9.124093,-
4603,4.557547,8.660108,-
4604,4.567196,9.933613,-
4605,4.594218,8.737713,-
4606,4.592541,9.838541,-
4607,4.201326,8.761583,-
4608,4.406694,9.790778,-
4609,4.547488,8.936793,-
4610,4.486680,9.786201,-
4611,4.422183,8.899374,-
4612,4.404642,9.719793,-
4613,4.895743,9.986075,-
4614,4.496036,10.497669,-
4615,4.287781,9.011808,-
4616,4.604686,10.113328,-
4617,4.446308,8.892263,-
4618,4.722575,9.947414,-
4619,4.456743,8.771591,-
4620,4.631886,9.949344,-
4621,4.214758,8.924632,-
4622,4.547749,10.091529,-
4623,4.592360,8.858714,-
4624,4.595051,9.868272,-
4625,4.488236,8.802716,-
4626,4.619340,9.872740,-
4627,4.537454,9.034886,-
4628,4.517121,9.992623,-
4629,4.537654,9.113896,-
4630,4.541105,9.962503,-
4631,4.605586,8.803105,-
4632,4.567452,10.125471,-
4633,4.616547,8.846921,-
4634,4.659360,9.896242,-
4635,4.543648,8.854556,-
4636,4.529184,10.092150,-
4637,4.631722,8.932391,-
4638,4.605329,9.931616,-
4639,4.500597,9.114063,-
4640,4.261895,10.459426,-
4641,4.499908,8.992461,-
4642,4.489941,10.575477,-
4643,4.539478,9.057186,-
4644,4.507083,10.163380,-
4645,4.644209,8.947366,-
4646,4.549187,10.320157,-
4647,4.863898,9.334041,-
4648,4.623950,10.088025,-
4649,4.457097,9.061875,-
4650,4.694223,11.341903,-
4651,4.651929,9.290319,-
4652,5.363913,10.529980,-
4653,4.520619,9.250547,-
4654,4.578727,10.028501,-
4655,4.537744,9.142543,-
4656,4.415399,10.555901,-
4657,4.968821,9.106938,-
4658,4.674128,10.175321,-
4659,4.707225,9.349693,-
4660,4.726864,9.942114,-
4661,4.656751,8.867676,-
4662,4.656754,10.309788,-
4663,4.800606,9.486224,-
4664,4.715591,11.724780,-
4665,4.658601,9.892141,-
4666,4.702369,10.312420,-
4667,4.728007,9.501255,-
4668,4.660531,11.340370,-
4669,4.568123,9.602846,-
4670,4.641126,11.219557,-
4671,4.652392,9.728120,-
4672,4.540486,10.144453,-
4673,5.239160,9.691224,-
4674,4.616196,10.947600,-
4675,4.698129,9.589234,-
4676,4.648117,11.846592,-
4677,4.610986,9.832712,-
4678,6.581233,10.985364,-
4679,4.762380,9.520678,-
4680,4.652986,10.670123,-
4681,4.719098,9.543031,-
4682,4.853106,11.278402,-
4683,4.729956,9.477578,-
4684,4.736856,11.440495,-
4685,4.676360,9.530588,-
4686,6.053569,10.970684,-
4687,4.666243,9.667824,-
4688,4.657218,10.755560,-
4689,4.685523,9.551672,-
4690,4.665923,10.408462,-
4691,4.661348,9.758739,-
4692,4.765385,11.470014,-
4693,4.684714,9.795757,-
4694,4.825955,11.632280,-
4695,4.797392,9.631294,-
4696,4.680326,11.947102,-
4697,4.668430,10.008322,-
4698,4.719386,10.493976,-
4699,4.789551,9.604738,-
4700,4.813389,10.584933,-
4701,4.753792,9.797395,-
4702,4.702546,10.140486,-
4703,4.649711,9.714332,-
4704,4.747558,11.833147,-
4705,5.185713,9.957202,-
4706,4.979045,12.012251,-
4707,4.742471,9.893742,-
4708,5.812902,10.670847,-
4709,4.578478,9.811108,-
4710,4.680140,12.417489,-
4711,5.294958,9.780822,-
4712,7.164349,10.196276,-
4713,4.640189,9.384565,-
4714,4.692215,10.620422,-
4715,4.697985,9.800631,-
4716,5.960511,9.739870,-
