N,Iterative,Dynamic Programming,Recursive
3784,0.035580,0.145932,-
3785,0.029518,0.141920,-
3786,0.030208,0.147934,-
3787,0.032929,0.159316,-
3788,0.033386,0.191550,-
3789,0.031794,0.159194,-
3790,0.031814,0.151029,-
3791,0.029925,0.142760,-
3792,0.030478,0.143002,-
3793,0.030603,0.142138,-
3794,0.038956,0.144818,-
3795,0.030431,0.151004,-
3796,0.031516,0.147181,-
3797,0.030647,0.149620,-
3798,0.039410,0.159888,-
3799,0.040645,0.223994,-
3800,0.049092,0.161007,-
3801,0.030061,0.149853,-
3802,0.035182,0.161090,-
3803,0.030241,0.160759,-
3804,0.032808,0.144100,-
3805,0.030395,0.165354,-
3806,0.030786,0.142262,-
3807,0.031081,0.147265,-
3808,0.032938,0.151953,-
3809,0.032863,0.171604,-
3810,0.033669,0.169589,-
3811,0.039905,0.146936,-
3812,0.031035,0.142606,-
3813,0.031349,0.143150,-
3814,0.030289,0.151381,-
3815,0.031373,0.151280,-
3816,0.039562,0.144758,-
3817,0.030251,0.147138,-
3818,0.030985,0.148015,-
3819,0.033346,0.147491,-
3820,0.063744,0.162059,-
3821,0.032754,0.166877,-
3822,0.040096,0.161540,-
3823,0.036097,0.158546,-
3824,0.030756,0.168888,-
3825,0.032750,0.181837,-
3826,0.032536,0.147762,-
3827,0.031091,0.151745,-
3828,0.031955,0.151386,-
3829,0.032107,0.148308,-
3830,0.032680,0.183181,-
3831,0.030400,0.154976,-
3832,0.031127,0.155853,-
3833,0.034227,0.150426,-
3834,0.033060,0.149556,-
3835,0.032443,0.154137,-
3836,0.031837,0.186780,-
3837,0.031308,0.144132,-
3838,0.031293,0.149028,-
3839,0.039447,0.170905,-
3840,0.035278,0.209580,-
3841,0.036437,0.162867,-
3842,0.031132,0.145504,-
3843,0.032207,0.164836,-
3844,0.031870,0.153497,-
3845,0.031605,0.159798,-
3846,0.031954,0.156539,-
3847,0.033286,0.155944,-
3848,0.033295,0.173695,-
3849,0.032890,0.162561,-
3850,0.032757,0.176863,-
3851,0.036020,0.190140,-
3852,0.033199,0.150334,-
3853,0.032242,0.155713,-
3854,0.031626,0.154585,-
3855,0.033082,0.160883,-
3856,0.032248,0.152289,-
3857,0.032704,0.150335,-
3858,0.031610,0.149661,-
3859,0.032204,0.150571,-
3860,0.034252,0.156836,-
3861,0.031257,0.152208,-
3862,0.032232,0.166997,-
3863,0.032572,0.150274,-
3864,0.031915,0.151475,-
3865,0.034384,0.158825,-
3866,0.033617,0.158317,-
3867,0.035479,0.158908,-
3868,0.034733,0.156315,-
3869,0.031608,0.148310,-
3870,0.032951,0.155711,-
3871,0.033146,0.168712,-
3872,0.033609,0.160879,-
3873,0.031140,0.150015,-
3874,0.031487,0.148667,-
3875,0.033068,0.157012,-
3876,0.037846,0.158430,-
3877,0.038013,0.153672,-
3878,0.032912,0.162971,-
3879,0.031493,0.156144,-
3880,0.039741,0.165062,-
3881,0.033963,0.172510,-
3882,0.032910,0.159923,-
3883,0.033848,0.169080,-
3884,0.033777,0.161101,-
3885,0.034649,0.161842,-
3886,0.040820,0.162434,-
3887,0.035007,0.151598,-
3888,0.032538,0.184868,-
3889,0.031685,0.149571,-
3890,0.031564,0.186235,-
3891,0.042709,0.179703,-
3892,0.032038,0.157920,-
3893,0.032813,0.156852,-
3894,0.033607,0.158491,-
3895,0.032877,0.165144,-
3896,0.031305,0.148069,-
3897,0.031820,0.152372,-
3898,0.032368,0.157127,-
3899,0.036557,0.172321,-
3900,0.032872,0.171472,-
3901,0.033725,0.189486,-
3902,0.035933,0.156044,-
3903,0.034918,0.165335,-
3904,0.032278,0.151616,-
3905,0.032054,0.153742,-
3906,0.032931,0.159275,-
3907,0.033656,0.155775,-
3908,0.033263,0.160965,-
3909,0.038545,0.154805,-
3910,0.033603,0.155367,-
3911,0.034018,0.181710,-
3912,0.031728,0.153933,-
3913,0.032055,0.175867,-
3914,0.032027,0.156596,-
3915,0.034046,0.155226,-
3916,0.033403,0.160189,-
3917,0.034306,0.237778,-
3918,0.049287,0.183246,-
3919,0.044136,0.167648,-
3920,0.035143,0.159724,-
3921,0.033486,0.215338,-
3922,0.034422,0.156711,-
3923,0.032811,0.160165,-
3924,0.033199,0.200159,-
3925,0.036765,0.158435,-
3926,0.033719,0.156437,-
3927,0.035570,0.167876,-
3928,0.034477,0.176434,-
3929,0.057078,0.182629,-
3930,0.032551,0.173765,-
3931,0.032644,0.157660,-
3932,0.033307,0.159374,-
3933,0.033559,0.157800,-
3934,0.033383,0.178673,-
3935,0.042086,0.167063,-
3936,0.032419,0.150719,-
3937,0.033343,0.156798,-
3938,0.032440,0.159596,-
3939,0.035873,0.176166,-
3940,0.033586,0.178061,-
3941,0.034200,0.168024,-
3942,0.033793,0.168180,-
3943,0.036314,0.165379,-
3944,0.034926,0.171710,-
3945,0.036243,0.164593,-
3946,0.035773,0.164299,-
3947,0.035165,0.159210,-
3948,0.033550,0.165730,-
3949,0.034304,0.171640,-
3950,0.033804,0.175367,-
3951,0.034314,0.167434,-
3952,0.034308,0.158701,-
3953,0.038189,0.163014,-
3954,0.033860,0.165410,-
3955,0.034488,0.165750,-
3956,0.033880,0.175164,-
3957,0.034300,0.183209,-
3958,0.042223,0.183268,-
3959,0.035665,0.172621,-
3960,0.057729,0.178434,-
3961,0.033844,0.168080,-
3962,0.033368,0.181471,-
3963,0.043354,0.157711,-
3964,0.032432,0.158273,-
3965,0.034972,0.163682,-
3966,0.080220,0.167415,-
3967,0.033540,0.190025,-
3968,0.044250,0.170913,-
3969,0.034338,0.183263,-
3970,0.034128,0.165049,-
3971,0.048062,0.162186,-
3972,0.034404,0.165965,-
3973,0.037870,0.158581,-
3974,0.037642,0.175888,-
3975,0.033797,0.156072,-
3976,0.057468,0.165623,-
3977,0.034520,0.166545,-
3978,0.036534,0.161632,-
3979,0.056068,0.184764,-
3980,0.035581,0.173893,-
3981,0.035363,0.167292,-
3982,0.037006,0.180129,-
3983,0.037874,0.168254,-
3984,0.036337,0.168546,-
3985,0.035229,0.176789,-
3986,0.036482,0.173459,-
3987,0.036051,0.164139,-
3988,0.035908,0.190807,-
3989,0.037008,0.169839,-
3990,0.033713,0.164137,-
3991,0.036611,0.178044,-
3992,0.036050,0.175936,-
3993,0.034636,0.168096,-
3994,0.035834,0.172993,-
3995,0.035798,0.170686,-
3996,0.036142,0.176147,-
3997,0.038339,0.169374,-
3998,0.055344,0.187654,-
3999,0.035878,0.175865,-
4000,0.033971,0.169406,-
4001,0.041539,0.163543,-
4002,0.033831,0.183177,-
4003,0.033467,0.160582,-
4004,0.033996,0.170285,-
4005,0.033344,0.178691,-
4006,0.040872,0.170544,-
4007,0.033601,0.182501,-
4008,0.033465,0.177759,-
4009,0.035745,0.169449,-
4010,0.033659,0.170121,-
4011,0.034009,0.160393,-
4012,0.033633,0.162652,-
4013,0.034249,0.165282,-
4014,0.034552,0.171327,-
4015,0.035265,0.199589,-
4016,0.034392,0.159450,-
4017,0.034656,0.196232,-
4018,0.034896,0.188506,-
4019,0.035852,0.173354,-
4020,0.036053,0.169159,-
4021,0.034053,0.166824,-
4022,0.034592,0.176144,-
4023,0.038247,0.172362,-
4024,0.041508,0.175219,-
4025,0.034540,0.163150,-
4026,0.034535,0.206366,-
4027,0.034673,0.176896,-
4028,0.037099,0.177205,-
4029,0.038330,0.168080,-
4030,0.034066,0.192107,-
4031,0.036724,0.162422,-
4032,0.034307,0.163816,-
4033,0.034029,0.185352,-
4034,0.043653,0.168095,-
4035,0.035255,0.177711,-
4036,0.036416,0.172524,-
4037,0.037007,0.192101,-
4038,0.050962,0.196616,-
4039,0.038638,0.195279,-
4040,0.036633,0.170941,-
4041,0.034179,0.175758,-
4042,0.036821,0.189856,-
4043,0.038587,0.171790,-
4044,0.034362,0.167786,-
4045,0.034669,0.170935,-
4046,0.035092,0.168027,-
4047,0.036264,0.174163,-
4048,0.052993,0.197036,-
4049,0.041520,0.168318,-
4050,0.034835,0.177710,-
4051,0.035003,0.162073,-
4052,0.038911,0.171601,-
4053,0.037248,0.177002,-
4054,0.036237,0.210268,-
4055,0.035103,0.186015,-
4056,0.042402,0.188910,-
4057,0.041492,0.192555,-
4058,0.035811,0.173802,-
4059,0.037068,0.166661,-
4060,0.034879,0.172280,-
4061,0.042123,0.172387,-
4062,0.035837,0.169401,-
4063,0.035355,0.195212,-
4064,0.036928,0.165994,-
4065,0.034178,0.189473,-
4066,0.034355,0.161668,-
4067,0.034136,0.177255,-
4068,0.037170,0.184358,-
4069,0.034700,0.166862,-
4070,0.035537,0.167912,-
4071,0.035770,0.168725,-
4072,0.034379,0.192114,-
4073,0.042764,0.180415,-
4074,0.036896,0.173160,-
4075,0.036261,0.176141,-
4076,0.036582,0.175629,-
4077,0.038248,0.172416,-
4078,0.035526,0.168453,-
4079,0.035467,0.177442,-
4080,0.037210,0.176066,-
4081,0.037382,0.179495,-
4082,0.056031,0.197651,-
4083,0.037228,0.185240,-
4084,0.035444,0.174583,-
4085,0.042494,0.168025,-
4086,0.035660,0.168207,-
4087,0.035195,0.166288,-
4088,0.053326,0.195067,-
4089,0.045562,0.177357,-
4090,0.040646,0.172742,-
4091,0.056622,0.213042,-
4092,0.039141,0.177847,-
4093,0.037613,0.185632,-
4094,0.038135,0.184460,-
4095,0.042545,0.181773,-
4096,0.038336,0.183484,-
4097,0.036173,0.181626,-
4098,0.037264,0.186910,-
4099,0.039307,0.200498,-
4100,0.036405,0.174706,-
4101,0.035477,0.176011,-
4102,0.036637,0.172078,-
4103,0.037156,0.169769,-
4104,0.037795,0.190299,-
4105,0.037673,0.189450,-
4106,0.036780,0.177313,-
4107,0.036192,0.172588,-
4108,0.035801,0.179078,-
4109,0.055796,0.192698,-
4110,0.037218,0.192445,-
4111,0.037084,0.173188,-
4112,0.036106,0.178047,-
4113,0.038446,0.182724,-
4114,0.035475,0.169384,-
4115,0.035961,0.188625,-
4116,0.040115,0.185562,-
4117,0.039275,0.230524,-
4118,0.039624,0.172169,-
4119,0.036397,0.224708,-
4120,0.038351,0.165065,-
4121,0.036382,0.184676,-
4122,0.039138,0.178169,-
4123,0.037637,0.260906,-
4124,0.077299,0.218782,-
4125,0.048719,0.258088,-
4126,0.045939,0.179987,-
4127,0.090173,0.172966,-
4128,0.035373,0.177666,-
4129,0.038346,0.211448,-
4130,0.054037,0.236381,-
4131,0.038450,0.177484,-
4132,0.042530,0.182193,-
4133,0.036115,0.178573,-
4134,0.037359,0.207128,-
4135,0.038555,0.189340,-
4136,0.037014,0.176852,-
4137,0.039525,0.186838,-
4138,0.039435,0.186080,-
4139,0.038622,0.195042,-
4140,0.037382,0.180841,-
4141,0.036791,0.175094,-
4142,0.038155,0.178564,-
4143,0.073061,0.195030,-
4144,0.038928,0.187386,-
4145,0.037437,0.180300,-
4146,0.036620,0.185037,-
4147,0.039029,0.186686,-
4148,0.038664,0.192935,-
4149,0.037456,0.178270,-
4150,0.039467,0.183714,-
4151,0.038787,0.197220,-
4152,0.040375,0.199945,-
4153,0.037805,0.179193,-
4154,0.035928,0.175964,-
4155,0.037902,0.177889,-
4156,0.038179,0.176486,-
4157,0.037368,0.198564,-
4158,0.038663,0.188952,-
4159,0.038955,0.186933,-
4160,0.038559,0.210262,-
4161,0.040748,0.235900,-
4162,0.045734,0.209524,-
4163,0.037048,0.175553,-
4164,0.037622,0.180893,-
4165,0.038976,0.210960,-
4166,0.043148,0.180906,-
4167,0.038360,0.175686,-
4168,0.037771,0.178683,-
4169,0.039137,0.214119,-
4170,0.041117,0.181051,-
4171,0.037163,0.183576,-
4172,0.037950,0.189588,-
4173,0.039660,0.197451,-
4174,0.038607,0.194513,-
4175,0.043206,0.184696,-
4176,0.039413,0.183188,-
4177,0.036615,0.197600,-
4178,0.042412,0.196911,-
4179,0.040095,0.199015,-
4180,0.037604,0.181942,-
4181,0.038577,0.182721,-
4182,0.038330,0.182291,-
4183,0.045993,0.173926,-
4184,0.036406,0.178046,-
4185,0.036495,0.173338,-
4186,0.036629,0.187940,-
4187,0.037543,0.200974,-
4188,0.036916,0.187568,-
4189,0.038329,0.192640,-
4190,0.054764,0.182181,-
4191,0.038379,0.177514,-
4192,0.037195,0.198094,-
4193,0.037439,0.191912,-
4194,0.045188,0.185094,-
4195,0.037778,0.220232,-
4196,0.038013,0.191693,-
4197,0.038958,0.182369,-
4198,0.037352,0.201355,-
4199,0.044215,0.193623,-
4200,0.039232,0.185238,-
4201,0.042090,0.178638,-
4202,0.037877,0.180497,-
4203,0.038022,0.189182,-
4204,0.066606,0.226674,-
4205,0.037662,0.194732,-
4206,0.038121,0.184200,-
4207,0.038357,0.190213,-
4208,0.039757,0.191752,-
4209,0.041428,0.181965,-
4210,0.039716,0.189246,-
4211,0.039605,0.182373,-
4212,0.038978,0.231738,-
4213,0.038999,0.182651,-
4214,0.037096,0.191021,-
4215,0.038867,0.210406,-
4216,0.040040,0.198160,-
4217,0.040005,0.188183,-
4218,0.042001,0.185985,-
4219,0.040251,0.182390,-
4220,0.039006,0.185438,-
4221,0.041000,0.265980,-
4222,0.039166,0.194981,-
4223,0.038638,0.178354,-
4224,0.041343,0.186973,-
4225,0.038649,0.201649,-
4226,0.043549,0.190352,-
4227,0.042287,0.187271,-
4228,0.042196,0.181705,-
4229,0.039159,0.245522,-
4230,0.039832,0.184423,-
4231,0.045297,0.196516,-
4232,0.041352,0.197846,-
4233,0.041210,0.208624,-
4234,0.038307,0.183739,-
4235,0.039838,0.184049,-
4236,0.040303,0.193238,-
4237,0.043392,0.231275,-
4238,0.037801,0.239197,-
4239,0.038327,0.192574,-
4240,0.043668,0.196225,-
4241,0.038200,0.192465,-
4242,0.038715,0.194101,-
4243,0.040240,0.196643,-
4244,0.043230,0.186865,-
4245,0.040308,0.194763,-
4246,0.043300,0.218802,-
4247,0.039859,0.189029,-
4248,0.038378,0.197211,-
4249,0.043059,0.214565,-
4250,0.041470,0.198528,-
4251,0.037684,0.182361,-
4252,0.038606,0.207720,-
4253,0.038472,0.185901,-
4254,0.040455,0.184276,-
4255,0.038618,0.250567,-
4256,0.037917,0.191896,-
4257,0.038844,0.188420,-
4258,0.041820,0.195224,-
4259,0.042907,0.200479,-
4260,0.042351,0.207034,-
4261,0.038029,0.220764,-
4262,0.051223,0.204749,-
4263,0.038945,0.243912,-
4264,0.041307,0.240273,-
4265,0.050686,0.195875,-
4266,0.044257,0.219554,-
4267,0.043671,0.198350,-
4268,0.046403,0.212348,-
4269,0.043660,0.204757,-
4270,0.038889,0.199487,-
4271,0.082778,0.253367,-
4272,0.048409,0.209697,-
4273,0.039262,0.192977,-
4274,0.042153,0.185922,-
4275,0.048755,0.197744,-
4276,0.038919,0.190513,-
4277,0.038817,0.191174,-
4278,0.040163,0.190527,-
4279,0.065430,0.239250,-
4280,0.038910,0.190396,-
4281,0.040753,0.206654,-
4282,0.043109,0.189111,-
4283,0.041902,0.185638,-
4284,0.038245,0.195532,-
4285,0.039864,0.192764,-
4286,0.041960,0.266826,-
4287,0.057384,0.218179,-
4288,0.041233,0.191486,-
4289,0.043201,0.218592,-
4290,0.044046,0.215978,-
4291,0.043149,0.193035,-
4292,0.046689,0.204438,-
4293,0.045386,0.204450,-
4294,0.041529,0.197423,-
4295,0.045769,0.203324,-
4296,0.041545,0.204366,-
4297,0.040956,0.198930,-
4298,0.039888,0.186585,-
4299,0.040713,0.189289,-
4300,0.044402,0.211265,-
4301,0.040261,0.201901,-
4302,0.043828,0.188361,-
4303,0.071716,0.245441,-
4304,0.040275,0.199830,-
4305,0.040769,0.197870,-
4306,0.042113,0.188802,-
4307,0.040374,0.189485,-
4308,0.043295,0.193765,-
4309,0.040490,0.202257,-
4310,0.042115,0.196659,-
4311,0.043347,0.287513,-
4312,0.046948,0.203091,-
4313,0.039740,0.201784,-
4314,0.039677,0.192131,-
4315,0.045243,0.209747,-
4316,0.038742,0.216293,-
4317,0.039886,0.198287,-
4318,0.039032,0.193137,-
4319,0.078538,0.250958,-
4320,0.042472,0.194728,-
4321,0.045589,0.203546,-
4322,0.041245,0.210490,-
4323,0.049671,0.206089,-
4324,0.040969,0.204942,-
4325,0.048423,0.229274,-
4326,0.039990,0.253473,-
4327,0.039956,0.198089,-
4328,0.042243,0.208900,-
4329,0.050245,0.198303,-
4330,0.039046,0.196172,-
4331,0.042837,0.219251,-
4332,0.045783,0.196165,-
4333,0.040560,0.202085,-
4334,0.039666,0.200180,-
4335,0.072633,0.236216,-
4336,0.040383,0.209264,-
4337,0.040847,0.194124,-
4338,0.041105,0.200291,-
4339,0.041491,0.200680,-
4340,0.040133,0.210306,-
4341,0.039618,0.192265,-
4342,0.051033,0.232818,-
4343,0.039134,0.191910,-
4344,0.039956,0.198078,-
4345,0.041962,0.194399,-
4346,0.040290,0.202792,-
4347,0.040687,0.192555,-
4348,0.042074,0.199714,-
4349,0.042765,0.202562,-
4350,0.040754,0.192374,-
4351,0.040692,0.253430,-
4352,0.042364,0.210804,-
4353,0.042080,0.210264,-
4354,0.040068,0.198767,-
4355,0.040840,0.196360,-
4356,0.039772,0.206049,-
4357,0.040406,0.190499,-
4358,0.040492,0.200635,-
4359,0.041141,0.264723,-
4360,0.041381,0.198008,-
4361,0.040893,0.193568,-
4362,0.040687,0.203929,-
4363,0.044730,0.214693,-
4364,0.041053,0.200590,-
4365,0.042821,0.195361,-
4366,0.043141,0.192961,-
4367,0.039405,0.261686,-
4368,0.040529,0.203724,-
4369,0.043365,0.207447,-
4370,0.047046,0.244393,-
4371,0.043681,0.244810,-
4372,0.050012,0.219645,-
4373,0.046977,0.213874,-
4374,0.054441,0.258338,-
4375,0.043550,0.229567,-
4376,0.042046,0.210976,-
4377,0.044783,0.203415,-
4378,0.041244,0.206157,-
4379,0.042332,0.213268,-
4380,0.041276,0.195320,-
4381,0.041089,0.215279,-
4382,0.040904,0.230651,-
4383,0.041403,0.210018,-
4384,0.042922,0.207614,-
4385,0.042620,0.216041,-
4386,0.039864,0.191542,-
4387,0.040445,0.193757,-
4388,0.040441,0.197174,-
4389,0.045306,0.202747,-
4390,0.043324,0.197133,-
4391,0.077082,0.238320,-
4392,0.040699,0.203473,-
4393,0.041725,0.203278,-
4394,0.041388,0.199817,-
4395,0.039770,0.237857,-
4396,0.058226,0.206521,-
4397,0.039960,0.192163,-
4398,0.041759,0.219979,-
4399,0.041125,0.199122,-
4400,0.041706,0.208812,-
4401,0.041099,0.203788,-
4402,0.041303,0.204132,-
4403,0.041837,0.207399,-
4404,0.041534,0.207427,-
4405,0.041650,0.196894,-
4406,0.041290,0.224290,-
4407,0.041321,0.212043,-
4408,0.042150,0.206393,-
4409,0.042747,0.199963,-
4410,0.041554,0.204960,-
4411,0.043386,0.246167,-
4412,0.040664,0.199147,-
4413,0.046638,0.213553,-
4414,0.041396,0.229217,-
4415,0.047245,0.216070,-
4416,0.043564,0.228069,-
4417,0.041628,0.205445,-
4418,0.046487,0.220441,-
4419,0.042462,0.205607,-
4420,0.041275,0.203105,-
4421,0.042426,0.201918,-
4422,0.042070,0.246622,-
4423,0.043341,0.223577,-
4424,0.042527,0.216185,-
4425,0.042945,0.200040,-
4426,0.041553,0.219365,-
4427,0.043454,0.217776,-
4428,0.040957,0.202027,-
4429,0.066031,0.227556,-
4430,0.050490,0.246001,-
4431,0.042341,0.204312,-
4432,0.041883,0.215725,-
4433,0.040102,0.205280,-
4434,0.047717,0.204613,-
4435,0.042475,0.218274,-
4436,0.042994,0.204265,-
4437,0.042336,0.205620,-
4438,0.046266,0.248198,-
4439,0.043330,0.208309,-
4440,0.042996,0.216021,-
4441,0.042862,0.209439,-
4442,0.043266,0.207529,-
4443,0.043222,0.202933,-
4444,0.040523,0.202947,-
4445,0.042889,0.221783,-
4446,0.040924,0.274525,-
4447,0.041626,0.209168,-
4448,0.048218,0.211944,-
4449,0.054231,0.211309,-
4450,0.041513,0.205883,-
4451,0.042537,0.210168,-
4452,0.044829,0.210521,-
4453,0.044087,0.219118,-
4454,0.044633,0.245481,-
4455,0.042059,0.214217,-
4456,0.046074,0.224387,-
4457,0.043591,0.239487,-
4458,0.041503,0.199010,-
4459,0.042500,0.207233,-
4460,0.042492,0.249554,-
4461,0.042037,0.218471,-
4462,0.066101,0.281099,-
4463,0.051020,0.230226,-
4464,0.041922,0.203361,-
4465,0.042592,0.202796,-
4466,0.042741,0.210392,-
4467,0.045035,0.214097,-
4468,0.043021,0.214524,-
4469,0.048280,0.263386,-
4470,0.043699,0.220336,-
4471,0.043923,0.215291,-
4472,0.044136,0.211995,-
4473,0.045416,0.215184,-
4474,0.043632,0.215708,-
4475,0.047581,0.210418,-
4476,0.043152,0.206166,-
4477,0.043216,0.262103,-
4478,0.051016,0.205004,-
4479,0.042907,0.208668,-
4480,0.042558,0.209676,-
4481,0.043177,0.204792,-
4482,0.044238,0.223573,-
4483,0.044892,0.206258,-
4484,0.043497,0.220617,-
4485,0.053138,0.339034,-
4486,0.043487,0.212385,-
4487,0.045278,0.212300,-
4488,0.043158,0.210907,-
4489,0.045546,0.219464,-
4490,0.048919,0.239360,-
4491,0.044719,0.200931,-
4492,0.045336,0.355922,-
4493,0.047683,0.234302,-
4494,0.047764,0.209214,-
4495,0.043310,0.232083,-
4496,0.045235,0.213706,-
4497,0.044391,0.209707,-
4498,0.042527,0.225048,-
4499,0.048421,0.287481,-
4500,0.048026,0.224682,-
4501,0.042770,0.232167,-
4502,0.043359,0.213943,-
4503,0.043847,0.209800,-
4504,0.045322,0.215700,-
4505,0.043590,0.210003,-
4506,0.046216,0.261258,-
4507,0.044099,0.217246,-
4508,0.044189,0.216276,-
4509,0.046251,0.224502,-
4510,0.047417,0.219797,-
4511,0.044279,0.209253,-
4512,0.043299,0.219528,-
4513,0.045797,0.225974,-
4514,0.046428,0.272431,-
4515,0.043016,0.220952,-
4516,0.045487,0.233722,-
4517,0.044353,0.225969,-
4518,0.044146,0.220909,-
4519,0.044916,0.226499,-
4520,0.043964,0.203814,-
4521,0.046063,0.215659,-
4522,0.046258,0.304082,-
4523,0.044118,0.209366,-
4524,0.044171,0.212529,-
4525,0.044390,0.220446,-
4526,0.045272,0.232162,-
4527,0.044463,0.217261,-
4528,0.043203,0.212189,-
4529,0.043119,0.248584,-
4530,0.042439,0.224377,-
4531,0.044204,0.214758,-
4532,0.045466,0.218277,-
4533,0.049947,0.216138,-
4534,0.045414,0.221337,-
4535,0.047007,0.254183,-
4536,0.043884,0.218166,-
4537,0.043743,0.298918,-
4538,0.044814,0.213742,-
4539,0.045857,0.208880,-
4540,0.044069,0.220697,-
4541,0.044690,0.224741,-
4542,0.044267,0.221889,-
4543,0.044553,0.226799,-
4544,0.044491,0.244052,-
4545,0.049793,0.234426,-
4546,0.043899,0.239953,-
4547,0.043687,0.221285,-
4548,0.045641,0.213185,-
4549,0.047931,0.240705,-
4550,0.044495,0.214231,-
4551,0.044346,0.213231,-
4552,0.046988,0.297155,-
4553,0.045530,0.221733,-
4554,0.044065,0.212410,-
4555,0.042965,0.228232,-
4556,0.043826,0.214755,-
4557,0.043232,0.226671,-
4558,0.044893,0.233385,-
4559,0.044556,0.284846,-
4560,0.055745,0.226863,-
4561,0.043655,0.233483,-
4562,0.044054,0.217936,-
4563,0.044320,0.216534,-
4564,0.045632,0.230650,-
4565,0.047403,0.236800,-
4566,0.044677,0.217234,-
4567,0.045129,0.343964,-
4568,0.044980,0.223299,-
4569,0.045652,0.218293,-
4570,0.044020,0.221753,-
4571,0.048682,0.227930,-
4572,0.050074,0.228285,-
4573,0.045840,0.234059,-
4574,0.098528,0.255760,-
4575,0.047591,0.248450,-
4576,0.045921,0.210926,-
4577,0.046010,0.218117,-
4578,0.044407,0.218784,-
4579,0.045051,0.223552,-
4580,0.044125,0.212992,-
4581,0.043776,0.299054,-
4582,0.044606,0.230856,-
4583,0.049511,0.247360,-
4584,0.054345,0.238997,-
4585,0.061438,0.234277,-
4586,0.044763,0.226487,-
4587,0.049915,0.240517,-
4588,0.092515,0.287611,-
4589,0.046122,0.232879,-
4590,0.045505,0.216654,-
4591,0.046266,0.219648,-
4592,0.047462,0.248682,-
4593,0.049886,0.222782,-
4594,0.044762,0.215119,-
4595,0.090622,0.266684,-
4596,0.045049,0.230801,-
4597,0.048240,0.223316,-
4598,0.051182,0.218532,-
4599,0.050039,0.248348,-
4600,0.047439,0.234911,-
4601,0.049008,0.217826,-
4602,0.044747,0.233609,-
4603,0.051279,0.246747,-
4604,0.046364,0.214125,-
4605,0.046176,0.233242,-
4606,0.046493,0.220752,-
4607,0.052661,0.215477,-
4608,0.044712,0.220957,-
4609,0.047450,0.315946,-
4610,0.054738,0.233314,-
4611,0.045264,0.223914,-
4612,0.046650,0.225631,-
4613,0.046610,0.229360,-
4614,0.056972,0.217665,-
4615,0.044409,0.218676,-
4616,0.045846,0.282865,-
4617,0.046210,0.246918,-
4618,0.044595,0.222423,-
4619,0.047653,0.225592,-
4620,0.047331,0.231113,-
4621,0.054277,0.218315,-
4622,0.046363,0.224400,-
4623,0.046338,0.282321,-
4624,0.045188,0.231420,-
4625,0.049265,0.233411,-
4626,0.046434,0.232432,-
4627,0.047765,0.261703,-
4628,0.044654,0.218214,-
4629,0.045920,0.229324,-
4630,0.049808,0.287280,-
4631,0.049705,0.239258,-
4632,0.045775,0.222416,-
4633,0.045147,0.218870,-
4634,0.045171,0.232493,-
4635,0.050072,0.225246,-
4636,0.049289,0.224377,-
4637,0.049867,0.308234,-
4638,0.053319,0.230468,-
4639,0.046573,0.226185,-
4640,0.050554,0.240016,-
4641,0.049823,0.253304,-
4642,0.050223,0.240384,-
4643,0.049057,0.229750,-
4644,0.046666,0.293099,-
4645,0.050311,0.231897,-
4646,0.053581,0.225603,-
4647,0.046691,0.236631,-
4648,0.046833,0.226687,-
4649,0.047500,0.226112,-
4650,0.046999,0.234042,-
4651,0.108901,0.263445,-
4652,0.046266,0.240969,-
4653,0.047921,0.232747,-
4654,0.051240,0.251921,-
4655,0.048191,0.258986,-
4656,0.048885,0.235585,-
4657,0.046836,0.245853,-
4658,0.047147,0.240620,-
4659,0.046177,0.254226,-
4660,0.046670,0.229819,-
4661,0.048820,0.240211,-
4662,0.048799,0.221406,-
4663,0.047211,0.233154,-
4664,0.048463,0.265406,-
4665,0.050173,0.250177,-
4666,0.049140,0.275471,-
4667,0.062208,0.236456,-
4668,0.045988,0.240070,-
4669,0.046165,0.226641,-
4670,0.046806,0.220819,-
4671,0.046359,0.268132,-
4672,0.046405,0.238495,-
4673,0.048955,0.236542,-
4674,0.048421,0.235660,-
4675,0.054855,0.240997,-
4676,0.050705,0.239782,-
4677,0.054155,0.228822,-
4678,0.050792,0.259391,-
4679,0.053839,0.234791,-
4680,0.051296,0.233037,-
4681,0.047466,0.229397,-
4682,0.049452,0.232614,-
4683,0.052585,0.231416,-
4684,0.049133,0.241386,-
4685,0.059098,0.305444,-
4686,0.051014,0.230598,-
4687,0.049914,0.232812,-
4688,0.049044,0.227393,-
4689,0.047972,0.232137,-
4690,0.049315,0.244870,-
4691,0.048816,0.235775,-
4692,0.050000,0.247077,-
4693,0.046468,0.238183,-
4694,0.047894,0.248753,-
4695,0.046419,0.236545,-
4696,0.046975,0.297352,-
4697,0.047699,0.280971,-
4698,0.046635,0.223303,-
4699,0.051487,0.300965,-
4700,0.045213,0.253096,-
4701,0.047313,0.235101,-
4702,0.049170,0.236752,-
4703,0.047497,0.229181,-
4704,0.047867,0.269713,-
4705,0.047660,0.233255,-
4706,0.058727,0.342616,-
4707,0.050299,0.252233,-
4708,0.052381,0.258737,-
4709,0.049335,0.234252,-
4710,0.046776,0.240090,-
4711,0.047157,0.232614,-
4712,0.050168,0.303426,-
4713,0.046834,0.224046,-
4714,0.047234,0.235419,-
